text,text_clean
Kalau mau sidak jgn ke lapangan tapi ke yang bikin aturan. Orang mereka yang main.,"['sidak', 'jangan', 'lapang', 'atur', 'orang', 'main']"
"pom bensin emang ada yg nakal ada juga yg bener , kalau di botol itu dari tangki motor dimasukin ke botol Aqua untuk bukti...","['pom', 'bensin', 'emang', 'nakal', 'bener', 'botol', 'tangki', 'motor', 'dimasukin', 'botol', 'aqua', 'bukti']"
semua pom bensin mesti di adakan pemeriksaan,"['pom', 'bensin', 'mesti', 'adakan', 'periksa']"
disuruh beli motor mobil listrik,"['suruh', 'beli', 'motor', 'mobil', 'listrik']"
berhenti membohongi public ..uda cukup rakyat makan hati dari pemerintah dan oknum..untuk pengendara waktu mreka habis dan mogok..dan untuk grab / gojek mreka kreta mogok brp banyak orderan di cancel dan di maki2 org..,"['henti', 'bohong', 'public', 'uda', 'rakyat', 'makan', 'hati', 'perintah', 'oknumuntuk', 'kendara', 'mreka', 'habis', 'mogokdan', 'grab', 'gojek', 'mreka', 'kreta', 'mogok', 'brp', 'order', 'cancel', 'maki', 'org']"
motor saya jugo blakangan ini brebet njirrr,"['motor', 'jugo', 'blakangan', 'brebet', 'njirrr']"
tolong diresufle pak presiden,"['tolong', 'diresufle', 'presiden']"
itu ulah bahlil,"['ulah', 'bahlil']"
"UDHLH....GK USAH LGI. KASIHAN KENDARAAN ORG, RUSAK MESINNYA. YG LAIN AJA YA Ciiii.. ,,, i lov u","['udhlhgk', 'lgi', 'kasihan', 'kendara', 'org', 'rusak', 'mesin', 'aja', 'ya', 'ciiii', 'i', 'lov']"
sepeda saya juga brebet,"['sepeda', 'brebet']"
"😂😅😂minyak pertalit ternyata di oplos etanol √
minyak pertamak ternya isi pertalit √
Iya sudah kembalikan saja minyak bensin seperti dulu🤩
dan adakan solar bukan biosolar.
mana hargasudah mahal KKN","['minyak', 'pertalit', 'oplos', 'etanol', 'minyak', 'tamak', 'ter', 'isi', 'pertalit', 'iya', 'kembali', 'minyak', 'bensin', 'adakan', 'solar', 'bukan', 'biosolar', 'hargasudah', 'mahal', 'kkn']"
"itulah kenapa kita dilarang membeli BBM di SPBU gak boleh pakai jerigen atau wadah lain, selain langsung ke tanki kendaraan bermotor.","['larang', 'beli', 'bbm', 'spbu', 'tidak', 'pakai', 'jerigen', 'wadah', 'langsung', 'tank', 'kendara', 'motor']"
Yaallah zalim banget 😭,"['yaallah', 'zalim', 'banget']"
motor ku juga😭,"['motor', 'ku']"
"ket grng heboh pertalite brebet wes gatau tuku pertalite, ancen tk rasakno nek pdhku gae pertalite gas e uwabot eh lakok saiki heboh garai brebet🤣","['ket', 'grng', 'heboh', 'pertalite', 'brebet', 'wes', 'tidak', 'tuku', 'pertalite', 'ancen', 'tk', 'rasakno', 'nek', 'pdhku', 'gae', 'pertalite', 'gas', 'e', 'uwabot', 'eh', 'lakok', 'saiki', 'heboh', 'garai', 'brebet']"
"mba coba pas isi bensin di videoin, di kaltim bisa ajuin dana buat perbaikan motor","['mba', 'coba', 'pas', 'isi', 'bensin', 'videoin', 'kaltim', 'ajuin', 'dana', 'baik', 'motor']"
podo mbk sepadae mbk ku yo kenek njir,"['podo', 'mbk', 'sepadae', 'mbk', 'ku', 'yo', 'kenek', 'njir']"
Wali kota malang bisa gak sih seperti cak ji🥺,"['wali', 'kota', 'malang', 'tidak', 'cak', 'ji']"
apakah iniii yang bikin motor gw kedutt kedutan kalo di bawa jalan 😌,"['iniii', 'motor', 'kedutt', 'kedut', 'bawa', 'jalan']"
akibat termul masih menjabat Dirut Pertamina hancur sudahhh,"['akibat', 'termul', 'jabat', 'dirut', 'pertamina', 'hancur', 'sudahhh']"
rindu shell,"['rindu', 'shell']"
liat cctv kalau bapa itu isi bengsin di situ kan ada cctv,"['liat', 'cctv', 'bapa', 'isi', 'bengsin', 'situ', 'cctv']"
hello,['hello']
"bzirr
bener banget kemaren abis ganti busi 😭
motor ga nyala
org bengkel malah bilang fuel pump
masa sampe sjuta servis 😭","['bzirr', 'bener', 'banget', 'kemaren', 'abis', 'ganti', 'busi', 'motor', 'tidak', 'nyala', 'orang', 'bengkel', 'bilang', 'fuel', 'pump', 'sampe', 'sjuta', 'servis']"
bang tahun depan usaha jasa bengkel kyaknya bakal d pajekin nih. karna skrg udah d bantu sm BUMN.,"['bang', 'usaha', 'jasa', 'bengkel', 'kyaknya', 'pajekin', 'karna', 'skrg', 'bantu', 'sm', 'bumn']"
"untungnya seminggu ini blm ngisi, baru isi suami kmren langsung ke indomobil..","['untung', 'minggu', 'blm', 'ngisi', 'isi', 'suami', 'kmren', 'langsung', 'indomobil']"
bahlil maksa kita bli pertamax,"['bahlil', 'maksa', 'bli', 'pertamax']"
Ih motor gw jg gituu😭 jdi krna bensinny tohh,"['ih', 'motor', 'gituu', 'krna', 'bensinny', 'tohh']"
kalian ingat rizky riplay? kejadian nya mirip kayak kasus pertamina dlu,"['rizky', 'riplay', 'jadi', 'kayak', 'pertamina', 'dlu']"
goblin ajh,['goblin']
dh saatny stop pke pertamina,"['saatny', 'stop', 'pke', 'pertamina']"
"kemarin kasus pertamax
sekarang pertalite negeri apa ini","['kemarin', 'pertamax', 'pertalite', 'negeri']"
"ingat kata gus iqdam bahwa Bahlil itu seperti nabi, makanya jangan di ragukan kemuliaannya","['gus', 'iqdam', 'bahlil', 'nabi', 'jangan', 'ragu', 'mulia']"
"Bahlil sama jokowi cerdas si. sengaja bikin etanol 10% biar motor pada rusak, terus biar pada naik whoosh nya jokowi🤭","['bahlil', 'jokowi', 'cerdas', 'si', 'sengaja', 'etanol', 'motor', 'rusak', 'whoosh', 'jokowi']"
motor gw juga bangsattt Scoopy katanya sensor injektor nya kena air blok nya di buka gosong pdhal motor ga pernah telat ganti oli bensin selalu full,"['motor', 'bangsattt', 'scoopy', 'sensor', 'injektor', 'kena', 'air', 'blok', 'buka', 'gosong', 'pdhal', 'motor', 'tidak', 'telat', 'ganti', 'oli', 'bensin', 'full']"
"guys ini percuma isi bensin sama si merah yg ada malah rusak, kecuali isi bensin di swasta","['guys', 'isi', 'bensin', 'si', 'merah', 'rusak', 'kecuali', 'isi', 'bensin', 'swasta']"
kan udah paling enak beli bensin botolan,"['enak', 'beli', 'bensin', 'botol']"
"buset bang gua sekali jalan, motor bisa mati 3-5 kali","['buset', 'bang', 'gua', 'jalan', 'motor', 'mati', 'kali']"
indonesia menjelang 2026 ada2 aja gebrakannya🗿,"['indonesia', 'jelang', 'aja', 'gebrak']"
"bapak ku jg begini, katanya dicampur sama air","['ku', 'campur', 'air']"
Pantesan..,['pantesan']
"ngene ki semisal lak kejadian bahan bakar e pesawat kecampur etanol.
trus pesawat e macet ndk duwur sp sing tanggung jawab 😫","['ngene', 'ki', 'lak', 'jadi', 'bahan', 'bakar', 'e', 'pesawat', 'campur', 'etanol', 'trus', 'pesawat', 'e', 'macet', 'ndk', 'duwur', 'sp', 'sing', 'tanggung']"
semua gegara si kuah rawon mbaaaaak 😭,"['gegara', 'si', 'kuah', 'rawon', 'mbaaaaak']"
gantio turbo. Saiki elek pertalite tamax,"['gantio', 'turbo', 'saiki', 'elek', 'pertalite', 'tamax']"
tenang mbak Pertamina blm puas kalau rakyat kecil blm jadi bahan percobaan Jan giatel tel tel,"['tenang', 'mbak', 'pertamina', 'blm', 'puas', 'rakyat', 'blm', 'bahan', 'coba', 'jan', 'giatel', 'tel', 'tel']"
sepeda motorku mati mati an setelah isi bensin😂,"['sepeda', 'motor', 'mati', 'mati', 'an', 'isi', 'bensin']"
berkah buat bengkel,"['berkah', 'bengkel']"
untung belum beli 🗿,"['untung', 'beli']"
ya Allah kenapaaa Indonesia macam niee 😩😭... selalu di jatuhkan oleh orang atasan 😭,"['ya', 'allah', 'kenapaaa', 'indonesia', 'niee', 'jatuh', 'orang', 'atas']"
tapi kalau mobil gimana?,"['mobil', 'gimana']"
"😂di Samarinda sblm lebaran smpi hbs lebaran kaya gini, pertalite & Pertamax sama brebet.ngeluh ke pejabat dan kalian tau kata gubernur kaltim yg bilang ""motor jarang di servis 🤣"" padahal yg kena jg ad motor baru keluar dealer😂","['samarinda', 'sblm', 'lebaran', 'smpi', 'hbs', 'lebaran', 'kaya', 'gin', 'pertalite', 'pertamax', 'brebetngeluh', 'jabat', 'gubernur', 'kaltim', 'bilang', 'motor', 'jarang', 'servis', 'kena', 'ad', 'motor', 'dealer']"
waduh bikin rusak motor,"['rusak', 'motor']"
Aku yg paket Pertamax aja masih brebet bang anjiir🥵,"['paket', 'pertamax', 'aja', 'brebet', 'bang', 'anjiir']"
"MTR ku dah cape bolak balik bengkel smpe nangis dorong di benerin terus harga benerin ya pulpam smpe habis 1,5 dah 3 kali masuk bengkel bensin pul tapi ko ngeberebet","['mtr', 'ku', 'cape', 'bolak', 'bengkel', 'smpe', 'nang', 'dorong', 'benerin', 'harga', 'benerin', 'ya', 'pulpam', 'smpe', 'habis', 'kali', 'masuk', 'bengkel', 'bensin', 'pul', 'ko', 'ngeberebet']"
motor q mogok terus mrebet*,"['motor', 'mogok', 'mrebet']"
huemm negara macam apa ini,"['huemm', 'negara']"
motor ku brebet njir😌,"['motor', 'ku', 'brebet', 'njir']"
tangkap,['tangkap']
"setelah ethanol beredar dan motor punya temen pengguna pertalite pada brebet di situ saya gak mau lagi pake pertalite, malah enakan pke pertamax","['ethanol', 'edar', 'motor', 'temen', 'guna', 'pertalite', 'brebet', 'situ', 'tidak', 'pake', 'pertalite', 'enak', 'pke', 'pertamax']"
Ayo Cak Ji bantu kami para rakyat untuk komplain adanya penyampuran etanol pada bbm pertamina,"['ayo', 'cak', 'ji', 'bantu', 'rakyat', 'komplain', 'sampur', 'etanol', 'bbm', 'pertamina']"
"NOVEMBER BERNYA APAA?
#BEREBEETT","['november', 'bernya', 'apaa']"
pantes beli bensin pake drigen g mau...biar g keliatan ada campuranya...😁,"['pantes', 'beli', 'bensin', 'pake', 'drigen', 'tidak', 'maubiar', 'tidak', 'liat', 'campuranya']"
kota malang sepeda motor banyak yang brebet woii,"['kota', 'malang', 'sepeda', 'motor', 'brebet', 'woii']"
sepeda ku rusak gara2 bensin,"['sepeda', 'ku', 'rusak', 'gara', 'bensin']"
upload cctv dari atas nya,"['upload', 'cctv']"
gua kalo beli eceran dibotol🗿😂,"['gua', 'beli', 'ecer', 'botol']"
motorku dadi draculaaa,"['motor', 'dadi', 'draculaaa']"
pokoknya bensin jorok,"['pokok', 'bensin', 'jorok']"
jahat banget,"['jahat', 'banget']"
biar apa di capur air,"['capur', 'air']"
"semenjak isi di vivo pas msh ada aman aja, tp skrg vivo/shell bnyk kosong mau gk mau ke pertamina malah motor brebet parah udh gtu ngebul bau bensin, jdi mtr taro di rmh aja gk kepake sama sekali jdi mls ngisi di pom pertamina dgn kasus ini, akhirnya naik tj aja yg aman / ojol walaupun bayar brp pun dri pda bnerin mtr","['semenjak', 'isi', 'vivo', 'pas', 'msh', 'aman', 'aja', 'skrg', 'vivoshell', 'bnyk', 'kosong', 'tidak', 'pertamina', 'motor', 'brebet', 'parah', 'gtu', 'ngebul', 'bau', 'bensin', 'mtr', 'taro', 'rumah', 'aja', 'tidak', 'kepake', 'mls', 'ngisi', 'pom', 'pertamina', 'tj', 'aja', 'aman', 'ojol', 'bayar', 'brp', 'dri', 'pda', 'bnerin', 'mtr']"
itu perbuatan koruptor geng solo.,"['buat', 'koruptor', 'geng', 'solo']"
motor jadul ku tak kasih Pertamax terus..,"['motor', 'jadul', 'ku', 'kasih', 'pertamax']"
motor saya brebet,"['motor', 'brebet']"
CARI BAHLIL....RAKYAT SLL JD KORBAN,"['cari', 'bahlilrakyat', 'sll', 'korban']"
ngamau ngaku alasan setiap hari test on sport aja jika terbukti km mau diapakan,"['ngamau', 'ngaku', 'alas', 'test', 'on', 'sport', 'aja', 'bukti', 'apa']"
omengi bareng² kaka,"['omengi', 'bareng', 'kakak']"
pertamax podo ae tambah boros pollll😭,"['pertamax', 'podo', 'ae', 'boros', 'pollll']"
tag akun bahlil 🤭,"['tag', 'akun', 'bahlil']"
truss d isi opooo looo reek...🥺🥺.pertalite bosok pertamax yo bosok sisan....piye loooh.,"['truss', 'isi', 'opooo', 'looo', 'reekpertalite', 'bosok', 'pertamax', 'yo', 'bosok', 'sisanpiye', 'loooh']"
"cuman 1 pertanyaan knp masih di isi pertalite????
kan ada pertamax dan pertamax turbo
kecuali montornya itu masih karbu(saya masih pelihara montor karbu cuman v3ga Zr taon 2013 aman2 aja pakai pertalite)
lhaaa paham gak apa beda montor karburator sama injeksi???","['cuman', 'isi', 'pertalite', 'pertamax', 'pertamax', 'turbo', 'kecuali', 'montornya', 'karbusaya', 'pelihara', 'montor', 'karbu', 'cuman', 'vga', 'zr', 'taon', 'aman', 'aja', 'pakai', 'pertalite', 'lhaaa', 'paham', 'tidak', 'beda', 'montor', 'karburator', 'injeksi']"
"UDAH KORBAN, DAN MOGOKNYA ITU PAS BAR TINGGAL 1 ALIAS MAU HABIS KRN GW RASA ITU SISA AMPAS NYA YG BIKIN MOTOR MAKIN RUSAK DAN GAK NYEDOT, ISTILAHNYA, BENSIN 1 BAR ITU UDAH GAK BISA DIGUNAKAN","['korban', 'mogok', 'pas', 'bar', 'tinggal', 'alias', 'habis', 'krn', 'sisa', 'ampas', 'motor', 'rusak', 'tidak', 'nyedot', 'istilah', 'bensin', 'bar', 'tidak']"
"kesel"" bensin ku tak isi pop ice","['kesel', 'bensin', 'ku', 'isi', 'pop', 'ice']"
bahlil posisi 😐😳😁😁,"['bahlil', 'posisi']"
pertamax aman ja kah🙏,"['pertamax', 'aman', 'ja', 'kah']"
spdaku jugak brebet abis ngisi bensin,"['spdaku', 'jugak', 'brebet', 'abis', 'ngisi', 'bensin']"
bahlil sedang mengetik.....,"['bahlil', 'etik']"
motorku gk mau jalan,"['motor', 'tidak', 'jalan']"
saya gnt pertamax krn ngeri mau pertalite takut turun mesin,"['gnt', 'pertamax', 'krn', 'ngeri', 'pertalite', 'takut', 'turun', 'mesin']"
Motor brebet isi pertamax,"['motor', 'brebet', 'isi', 'pertamax']"
kalo udah anak bangsa sudah pandai buat bensin sendiri MBK Yo di dukung ntuk mengembangkannya,"['anak', 'bangsa', 'pandai', 'bensin', 'mbk', 'yo', 'dukung', 'ntuk', 'kembang']"
lil Bahlil,"['lil', 'bahlil']"
pntesan motor lngsung gak enak klau di gass,"['pntesan', 'motor', 'lngsung', 'tidak', 'enak', 'klau', 'gass']"
udh smpe kalsel,"['smpe', 'kalsel']"
"From now on, don't trust Pertamina anymore","['from', 'now', 'on', 'dont', 'trust', 'pertamina', 'anymore']"
sepeda ku ya pernah begitu berebbet2 bunyinya,"['sepeda', 'ku', 'ya', 'berebbet', 'bunyi']"
Ga Ada Yang ucupin HBD ni?☺️,"['tidak', 'ucupin', 'hbd', 'ni']"
bahlil sruh liat,"['bahlil', 'sruh', 'liat']"
lima hari lalu sepedah motor juga habis isi petralait di jln arjuno juga brebet ahirnya di bawa kebingkil juga,"['dah', 'motor', 'habis', 'isi', 'petralait', 'jln', 'arjuno', 'brebet', 'ahirnya', 'bawa', 'kebingkil']"
Itu air atau ethanol? Ethanol harusnya tercampur.. itu air kyknya,"['air', 'ethanol', 'ethanol', 'campur', 'air', 'kyknya']"
merugikan semua rakyat,"['rugi', 'rakyat']"
komisi perlindungan customer ko diam aja ini,"['komisi', 'lindung', 'customer', 'ko', 'diam', 'aja']"
Sidak ke Kalimantan pak byk kendaraan yg mogok setelah isi dipom,"['sidak', 'kalimantan', 'byk', 'kendara', 'mogok', 'isi', 'dipom']"
banyak pom bensin curang memang harus d sidak semua pom d indonesia,"['pom', 'bensin', 'curang', 'sidak', 'pom', 'indonesia']"
kalao kemarin udah tak percaya bang,"['kalao', 'kemarin', 'percaya', 'bang']"
Motor ku brebet pakkk😭,"['motor', 'ku', 'brebet', 'pakkk']"
Motor laki gw Brebes bocor Dari knalpot akibat pembakaran tidak stabil. ya ampun padahal blm lama kluar dari dealer. 😩,"['motor', 'laki', 'brebes', 'bocor', 'knalpot', 'akibat', 'bakar', 'tidak', 'stabil', 'ya', 'ampun', 'blm', 'kluar', 'dealer']"
"Mtor pcx gw kilometer bru 3rbu udh mulai berebet anjirr lahhhhhhh , opo krna bensin pertamax? W trpaksa isi pertamax gara2 shell vivo kgk adaa 😭😭😭😭","['mtor', 'pcx', 'kilometer', 'bru', 'rbu', 'rebet', 'anjirr', 'lahhhhhhh', 'opo', 'krna', 'bensin', 'pertamax', 'trpaksa', 'isi', 'pertamax', 'gara', 'shell', 'vivo', 'kgk', 'adaa']"
motorku juga brebet parah sampk masuk bengkel 3 kali alhmdllh ganti bensin sekarang SDH normal kembali,"['motor', 'brebet', 'parah', 'sampk', 'masuk', 'bengkel', 'kali', 'alhmdllh', 'ganti', 'bensin', 'normal']"
sue pindah Pertamax nek GK ngunu turbo 😊Ra percoyo pertalite,"['sue', 'pindah', 'pertamax', 'nek', 'tidak', 'ngunu', 'turbo', 'ra', 'percoyo', 'pertalite']"
alhamdulillah pertamax turbo aman,"['alhamdulillah', 'pertamax', 'turbo', 'aman']"
COK WONG GOBLOK,"['cok', 'goblok']"
bahlil gara2nya,"['bahlil', 'garanya']"
BAHLIL di gantung saja MENTRI GOBLOK,"['bahlil', 'gantung', 'tri', 'goblok']"
semua karena kelakuan anak anjing',"['laku', 'anak', 'anjing']"
"kenapa ya pemerintah tuh dzalim banget ke rakyat nya,bener²dari segala sisi di mainin.ya allah kalo disini saya sebagai rakyat gabisa apa² izinin saya buat nuntut mereka nanti di akhirat","['ya', 'perintah', 'tuh', 'dzalim', 'banget', 'rakyat', 'nyabener dari', 'sisi', 'main', 'allah', 'rakyat', 'gabisa', 'apa', 'izinin', 'nuntut', 'akhirat']"
kacau kacau jawa,"['kacau', 'kacau', 'jawa']"
bahlil anj motor gua brebet ngtd,"['bahlil', 'anj', 'motor', 'gua', 'brebet', 'ngtd']"
ini g ada yg mau nge dor kah? greget bnget ama si goblin,"['tidak', 'nge', 'dor', 'kah', 'greget', 'bnget', 'ama', 'si', 'goblin']"
bahlul anj,"['bahlul', 'anj']"
"Mungkin pembersihan nama pertamax karna dulu pertamax oplosan, agar merek pertamax bnyk yg beli lgi wkwk","['bersih', 'nama', 'pertamax', 'karna', 'pertamax', 'oplos', 'merek', 'pertamax', 'bnyk', 'beli', 'lgi']"
"sama bang.. motor saya juga pake ngojol berebet kaya kaga ada tenaga nyh, saya paksa in aja terus di gas, soalnyh lagi ngojol","['bang', 'motor', 'pake', 'ngojol', 'rebet', 'kaya', 'kaga', 'tenaga', 'nyh', 'paksa', 'in', 'aja', 'gas', 'soalnyh', 'ngojol']"
Untung ga jadi bbm gratis,"['untung', 'tidak', 'bbm', 'gratis']"
"pake pertamax ada campurannya juga nggak sih??
motor gw masih baru, tapi dah ngerasa dampaknya karena sering isi pertalite 😭😭","['pake', 'pertamax', 'campur', 'tidak', 'motor', 'ngerasa', 'dampak', 'isi', 'pertalite']"
"wkwkw oplosan pertama pas di smd bulan juni kemarin,bensinnya di campur jdinya brebet semua di smd sampe mobil jg,ad yang ampe tangkinya berkarat","['wkwkw', 'oplos', 'pas', 'smd', 'juni', 'kemarinbensinnya', 'campur', 'jdinya', 'brebet', 'smd', 'sampe', 'mobil', 'jgad', 'ampe', 'tangki', 'karat']"
"kalo masih ada yg betah di indo,,gila sih,,gua udh muak bgt","['betah', 'indogila', 'sihgua', 'muak']"
Bahlil asw,"['bahlil', 'asw']"
gess nanti gk usah milih kader dari partai golkar,"['gess', 'tidak', 'milih', 'kader', 'partai', 'golkar']"
pertamax sama aja. tiba2 tahun ini tangki motor berkarat..,"['pertamax', 'aja', 'tangki', 'motor', 'karat']"
"herannya kok pertalite botolan di warung Madura gak keliatan dicampur ya, apa warung Madura lebih baik pertalite nya?","['heran', 'pertalite', 'botol', 'warung', 'madura', 'tidak', 'liat', 'campur', 'ya', 'warung', 'madura', 'pertalite']"
"untung aja motor gw gak kena... pas habis kemaren gw milih ngisi ecer di tetangga gw dan dia udh kulak seminggu yg lalu, jdi aman","['untung', 'aja', 'motor', 'tidak', 'kena', 'pas', 'habis', 'kemaren', 'milih', 'ngisi', 'ecer', 'tetangga', 'kulak', 'minggu', 'aman']"
akhem,['akhem']
pipis bahlil itu,"['pipis', 'bahlil']"
semua nya gara' orang ini,"['gara', 'orang']"
"apalah pelaku pelaku pemain an jing an jing itu, gak rela dunia akhirat","['apa', 'laku', 'laku', 'main', 'an', 'jing', 'an', 'jing', 'tidak', 'rela', 'dunia', 'akhirat']"
"bahlil kasih ethanol 10%, pertamina jadi kambing hitam. masa dikasih solusi komplain ke spbu? kenapa pertamina ga gugat bahlil atas kebijakan ethanol 10% dimana itu kadar untuk pengapian tinggi (motor sport/moge)","['bahlil', 'kasih', 'ethanol', 'pertamina', 'kambing', 'hitam', 'kasih', 'solusi', 'komplain', 'spbu', 'pertamina', 'tidak', 'gugat', 'bahlil', 'bijak', 'ethanol', 'mana', 'kadar', 'api', 'motor', 'sportmoge']"
salamin gua Ama Bahlil dong bang,"['salamin', 'gua', 'ama', 'bahlil', 'bang']"
GUA BARU NGALAMIN DI PADANG MEREMBET KARNA ISI PERTALITEE,"['gua', 'ngalamin', 'padang', 'rembet', 'karna', 'isi', 'pertalitee']"
Lha kyknya masalah semua org sama hbs isi bahan bakar d Pertamina lgsg mbrebet,"['lha', 'kyknya', 'orang', 'hbs', 'isi', 'bahan', 'bakar', 'pertamina', 'lgsg', 'mbrebet']"
motorku Scoopy gak ku pake seminggu sebelumnya gak kenapa2 terus aku pake aku isi pertalite abis isi besoknya lgsg brebet Sampek malu,"['motor', 'scoopy', 'tidak', 'ku', 'pake', 'minggu', 'tidak', 'pake', 'isi', 'pertalite', 'abis', 'isi', 'besok', 'lgsg', 'brebet', 'sampek', 'malu']"
sangu busi sing akeh.. jare gur perkoro busi.. pertamina pancen pekok bosok..,"['sangu', 'busi', 'sing', 'akeh', 'jare', 'gur', 'perkoro', 'busi', 'pertamina', 'pancen', 'kok', 'bosok']"
"tuku o bp guys, uda normal stok e","['tuku', 'o', 'bp', 'guys', 'uda', 'normal', 'stok', 'e']"
peda rusak : gak kaget nek seng nggowo wedok 🗿,"['peda', 'rusak', 'tidak', 'kaget', 'nek', 'seng', 'nggowo', 'wedok']"
yg ada pertalite dan Pertamax turbo,"['pertalite', 'pertamax', 'turbo']"
"motor ku Supra X,, dr dulu aman² wae pake pertalite,, tgl 31 okt'25 aku isi full dgn pertalite,, tp di tgl 2 motorku lgsg brebet brebet,, dangdutan motorku,, nyendat²,, di lampu merah ato di palang KA mesti mogok,, haduuuhhhhh Iki Jane maksute opo tooooo,, cb pemerintah lekas di tangani mslah ini biar kaum mendang mending sprti aku ini bisa bermotor² ria tanpa ada gangguan brebet² motor walaupun motor tua,, susaaahhhhh,, Monggo BPK PRABOWO yg terhormat mslah ini cpt di atasi,, kami org susah punya motor cm satu lha koq gini jadinya,, 😭😭😭😭😭😭","['motor', 'ku', 'supra', 'x', 'aman', 'wae', 'pake', 'pertalite', 'tanggal', 'okt', 'isi', 'full', 'pertalite', 'tanggal', 'motor', 'lgsg', 'brebet', 'brebet', 'dangdut', 'motor', 'nyendat', 'lampu', 'merah', 'ato', 'palang', 'ka', 'mesti', 'mogok', 'haduuuhhhhh', 'iki', 'jane', 'maksute', 'opo', 'tooooo', 'cb', 'perintah', 'lekas', 'tangan', 'mslah', 'kaum', 'dang', 'mending', 'sprti', 'motor', 'ria', 'ganggu', 'brebet', 'motor', 'motor', 'tua', 'susaaahhhhh', 'monggo', 'bpk', 'prabowo', 'hormat', 'mslah', 'cpt', 'atas', 'orang', 'susah', 'motor', 'cm', 'lha', 'gin']"
"bisa dipastikan mbakk varionya isi pertamax teruss?? gapernah isi pertalite sebelumnya😏 motor varioku isi pertamax terus aman"" deh mbak,, hayo jgn mengadi ngadii😂😅 motor 4 dirumah aman"" aja tuh.. tpi pengalam tmn"" sy, hbis beli pertamax trus brebet tpiii sebelumnya dia isi pertalite,, kn yg ada kandungan etanolnya pertalit kakak","['mbakk', 'varionya', 'isi', 'pertamax', 'teruss', 'gapernah', 'isi', 'pertalite', 'motor', 'varioku', 'isi', 'pertamax', 'aman', 'mbak', 'hayo', 'jangan', 'adi', 'ngadii', 'motor', 'rumah', 'aman', 'aja', 'tuh', 'tpi', 'alam', 'tmn', 'sy', 'hbis', 'beli', 'pertamax', 'trus', 'brebet', 'tpiii', 'isi', 'pertalite', 'kn', 'kandung', 'etanol', 'pertalit', 'kakak']"
